user_id,click_count,purchase_count,conversion_rate,churn_flag,user_segment
12eb27c5c8983f8b65f4e79bfb579572,0,1,NULL,0,Normal
343a0b7bc6b0daa1c9b781cc1aa46445,0,1,NULL,0,Normal
e82aa49c904185344fbfbbe025433ba5,0,1,NULL,0,Normal
61658fc3f28ed8b3f1d0248d7f0090d1,0,1,NULL,0,Normal
4700a9c25c2412e57e2ec4753b608af0,0,1,NULL,0,Normal
2969538afaaa23e75f428b2d8f21f526,0,1,NULL,0,Normal
b107800c872a68d1703ddfe3c2dc961d,0,1,NULL,0,Normal
4c7ef01bf8ed05e43a5e9e44bb08358e,0,1,NULL,0,Normal
99f0dabccfd9f65e7e791cb5387b56e9,0,1,NULL,0,Normal
796250d5ab26277f5ae5951b76056972,0,1,NULL,0,Normal
5b2e218f36d883174900b097068df0a0,0,1,NULL,0,Normal
cb63d833eec3ba3f144b12d4881f2f4a,0,1,NULL,0,Normal
f145f4addd56671c42102732192ad8bc,0,1,NULL,0,Normal
3db09129454f368874d3f18bb83c7d64,0,1,NULL,0,Normal
d95eb0e957edfbca43feb2f292484de4,0,1,NULL,0,Normal
306e7c7c95b0e0a2d2c221fada96e6cc,0,1,NULL,0,Normal
6c60b00bcbef919c1697d18c309a99fe,0,1,NULL,0,Normal
833d52f3b53923c7f3e2371dced43ce3,0,1,NULL,0,Normal
3b0841e521dffa992a8ef9e4e00b2c9e,0,1,NULL,0,Normal
adab968330b10dd8f1b1bf395da8d698,0,1,NULL,0,Normal
ed0058629ce30eb5d840ce1316d094b7,0,1,NULL,0,Normal
0c5eb0e9e15cf4e836c7188ece714fcc,0,1,NULL,0,Normal
451cb85396e597ae3bf87cfa3fd14f9d,1,1,1,0,Normal
284fa48d66075452dc62cb99191c19ea,0,1,NULL,0,Normal
10054c55fa5243fc0c2298e46d9e1a30,0,1,NULL,0,Normal
0648d2dc9982b77534b6cf12e660fe66,0,1,NULL,0,Normal
4b923bacae1c1ef7a16e931b3972e7f1,0,1,NULL,0,Normal
d78674e07c1599d4b14b0e623f5a981f,0,1,NULL,0,Normal
c8707c963b890f39de31f9bf371d1225,0,1,NULL,0,Normal
0fc5252f42af0436ca7b3283c985a9a9,0,1,NULL,0,Normal
8c92de21a4029a14942ad31bc5422050,0,1,NULL,0,Normal
1c857d239f86acacad32b189658a5b20,0,1,NULL,0,Normal
667f26ced69e2ac1b07d7baabf2378c8,0,1,NULL,0,Normal
4a6fa365ca4f8199ec1bdb357c935d93,0,1,NULL,0,Normal
944e40c2d91f59f855f4bc6678d6c85c,0,1,NULL,0,Normal
ccbce7bcb13ee88adcf78890cae0ea42,0,1,NULL,0,Normal
c1ae4b702d6d7d3e6c00c05712b70774,0,1,NULL,0,Normal
64baca5927e11a97f2fce7ee92c007a4,0,1,NULL,0,Normal
036c04b97edba65881be384d9ef54ee4,0,1,NULL,0,Normal
a8a04bb88243eb391fc0964aaaf1d79d,0,1,NULL,0,Normal
e4c8227df878d2e203bc81fc1351342f,0,1,NULL,0,Normal
38bb507d2633cb3070255ddf8b2daa5d,0,1,NULL,0,Normal
5e314ae29121bbbcd0e1480d21211017,0,1,NULL,0,Normal
831ec4e836ed0a619b75fc0646a9a9e5,0,1,NULL,0,Normal
826edf98e54310d36fac3342e624dab7,0,1,NULL,0,Normal
ff9ab15bf5b8ebb3be91a6170184a38a,0,1,NULL,0,Normal
04bf1a1d175bd70ee2c3e58b923f29ed,0,1,NULL,0,Normal
f1c5f4863531050ba9cb6fbad56f9929,0,1,NULL,0,Normal
e819a5c8bf865a92a9f0d96f07962abe,0,1,NULL,0,Normal
533f0f527edd31355c911bec8caef8e2,0,1,NULL,0,Normal
78e0ffa402b3adede5ccf60d0976f89a,0,1,NULL,0,Normal
d0b0b2dd8bdaf36ebea19c232b4e986b,0,1,NULL,0,Normal
b39cc591b3abb3b29b880bb174b10d65,0,1,NULL,0,Normal
a75a97cfc2467469a68696f39f22b866,0,1,NULL,0,Normal
842a6c0885e47c69615b599eba940e0b,0,1,NULL,0,Normal
4596b32d78313ebf60d4b14a6a95ff87,0,1,NULL,0,Normal
ed64b2141d2f8060d0ba07dd068d1d09,0,1,NULL,0,Normal
4e4450d27721ab62e36b901a32271ab1,0,1,NULL,0,Normal
4c6da7ab2ec98e80e7c2dbba28b57cda,0,1,NULL,0,Normal
65885bec34b119129adba2ed3f4ea68c,0,1,NULL,0,Normal
0fc162891a4bcc7de1e9954280f2383e,0,1,NULL,0,Normal
19970def56bdc13635f5591fc47a3727,0,1,NULL,0,Normal
c218c0ad64ba488d6abf967e0e346fb2,0,1,NULL,0,Normal
a345369fd7f6c6ff83b6a899a55af3ed,0,1,NULL,0,Normal
e66db6837953f6a350fcf30a81062b28,0,1,NULL,0,Normal
66b297a7865ab5c2392828ffdabc91c7,0,1,NULL,0,Normal
bbc2628991d194b57c8166721570a3c7,1,1,1,0,Normal
7a38bbf1ab93ed3d05e54c57d7e5f66d,0,1,NULL,0,Normal
2b2d33994e74b6958e20bae94221c036,0,1,NULL,0,Normal
ed60f04b26f7d1489b359d655e71f9df,1,1,1,0,Normal
f9f2cb313b6837f0a56e1d92fe67b0a6,0,1,NULL,0,Normal
aadf2752fbf607535468b271f7f7d094,0,1,NULL,0,Normal
e65566ca7c20dc6d217ca2849f419836,0,1,NULL,0,Normal
e1786bf866d54dbf3f18f24fc7a02ced,0,1,NULL,0,Normal
c1161260d475f28e6945d1a1f542f87a,0,1,NULL,0,Normal
541bac139eab89dceeb61d79bf7bd1e3,0,1,NULL,0,Normal
f3fa3dc9fd162f9d89d6d0957aeebdf6,0,1,NULL,0,Normal
80348ce139d0380cc6cdb14c2ac5cf3b,0,1,NULL,0,Normal
7718ccff59ef9aabd38d81d5f14e23ab,0,1,NULL,0,Normal
29c763ad4cc65acf8f721f394755d05b,0,1,NULL,0,Normal
b19be5e092bab4d46f0a5d73c652d74b,0,1,NULL,0,Normal
e116184443d10a4a7906e9fa24dfecb3,0,1,NULL,0,Normal
cad6946220c14b9dfdafa4813ef94c87,1,1,1,0,Normal
ca5d72f1c65589324e254fde9bf9b59e,0,1,NULL,0,Normal
40300675258d243c158040624a2af978,0,1,NULL,0,Normal
e763fc4213e00ef7f2efee91d1458820,0,1,NULL,0,Normal
a3cc815958a0313f44694efc042434ea,0,1,NULL,0,Normal
601a560d4b23a44c2fa46d012210992e,0,1,NULL,0,Normal
831fc42cbb28facf21ef22c90a53e85e,0,1,NULL,0,Normal
49165a769ffc8f63260b6ed8f9b5ba95,0,1,NULL,0,Normal
2be6ff74ee498635876fe137109f5f96,1,1,1,0,Normal
4a09496c03782d8f7e5d9fe65d3da015,0,1,NULL,0,Normal
7d321bd4e8ba1caf74c4c1aabd9ae524,0,1,NULL,0,Normal
907578100e52cfb751d235d0930227f7,0,1,NULL,0,Normal
fa5c701d2b05ce278748be41c56d06e4,0,1,NULL,0,Normal
7780881f54fda05f735a17bf8c121bfa,0,1,NULL,0,Normal
47b6f31206c7f21a45ec5a79f68a81a9,0,1,NULL,0,Normal
7e7b03c269204cfe21f404efcdcc22bd,0,1,NULL,0,Normal
762bf1c1701f2aa392bc47c82ef8ba2c,0,1,NULL,0,Normal
12d1b4294fef21016c9614eb31e55e15,0,1,NULL,0,Normal
426a159c2964c5676eb36f71d8310041,0,1,NULL,0,Normal
335c4adf6c5d371418f1f44a1dc2c428,1,1,1,0,Normal
a49eca945e3519379c12d1a20ad83f82,0,1,NULL,0,Normal
e4560fe786a08159d4c201d309b4600b,0,1,NULL,0,Normal
e36b2be26fcc8f7f0f5e79f01122ddd2,0,1,NULL,0,Normal
c0244f9f43928cd292fdaabf59c49ae7,0,1,NULL,0,Normal
0c5f7a031b2d75ca9866d5fba3382b9c,0,1,NULL,0,Normal
65c30277282c2dcc0d068061054f4260,0,1,NULL,0,Normal
258e7fc07b15e9471951747d685ac3be,0,1,NULL,0,Normal
2bfdf8e6b7427dccabf26c8138a6e03a,0,1,NULL,0,Normal
7abba8fbc4eb6715f25a9e6b281eff0e,0,1,NULL,0,Normal
7c9bd29ba762dee02252ee11180a5f08,0,1,NULL,0,Normal
c0d895c16b51baaf7f3993aa6da93d8a,0,1,NULL,0,Normal
70e4bf1c9bed1dc7fa8832de9db14206,0,1,NULL,0,Normal
4fe9a071f9509b1fb624febda3938108,0,1,NULL,0,Normal
673b40fce476a5835df6b16dc8326adc,0,1,NULL,0,Normal
786d2b70bafa7faefceef98aabd9ebdc,0,1,NULL,0,Normal
de5681fd7e98e07891a6cbc4c623113b,0,1,NULL,0,Normal
74109829d90b9fa80160019ec212d7fe,0,1,NULL,0,Normal
2c5519c36277c3f69df911c68cc97e50,1,1,1,0,Normal
9b3cb84abc5c1cec3d856dd6c807b13c,0,1,NULL,0,Normal
e6204abf3d0cb54280a8ebc18a4881bf,0,1,NULL,0,Normal
7d68267a55b2e8c1401e82cf6b2ea808,0,1,NULL,0,Normal
59ab821cf1dbb82c79fac9fd2cec1f6e,0,1,NULL,0,Normal
ea1c0ff2fd07d7ea71dd80d36697f3e1,0,1,NULL,0,Normal
2a0a7b746b977709c057f7f8cdf4ef49,0,1,NULL,0,Normal
10c24e9fc5879ea6080e2b72e0475641,0,1,NULL,0,Normal
c87bdfa527f494e256901a8eaf082ec2,0,1,NULL,0,Normal
e0794148a5ca03766b58cd89b81acb4b,0,1,NULL,0,Normal
6c4961fd4b4f7102b656ae5d8f2ee517,0,1,NULL,0,Normal
62cdc09fa361dffa1c33237c1d8c16ca,0,1,NULL,0,Normal
014fb09b34197c57ae3c77a43d18475e,0,1,NULL,0,Normal
06f3d542cb24b273ea871ad404adcf71,0,1,NULL,0,Normal
81abafc6b0432b81518f8ea7ce955077,0,1,NULL,0,Normal
823ad0d5432f4992ce749eac3ed94b52,0,1,NULL,0,Normal
c3c705bc2da08d28ea0c6a1350747fc8,0,1,NULL,0,Normal
65d964c098f8db89e1a8a07af1e96d21,0,1,NULL,0,Normal
c2d6392933fe92da78c503e94c37c552,0,1,NULL,0,Normal
b755e5e8fbe50646f3967c491bbd9c62,0,1,NULL,0,Normal
e85a01b0c27d1161aa7d71c2afa5977f,0,1,NULL,0,Normal
18901d6dc991f0a3f8876d75185dbb45,0,1,NULL,0,Normal
8c88f5153f5d153654ec491bae2323aa,0,1,NULL,0,Normal
e1e09210e58d30df8e147c5a53eeaaf0,0,1,NULL,0,Normal
bd7eaf010c30e75b982d1813d7985510,0,1,NULL,0,Normal
68ce6b05de7e3b0d5103fb9952c9c959,1,1,1,0,Normal
f9fb343d2ff0f50d1b0353f90692dbc2,0,1,NULL,0,Normal
32b84239e3f3904ac162d832454770c7,0,1,NULL,0,Normal
37cc9761b240cba114644f5f01630f55,0,1,NULL,0,Normal
e786a4a1dd4a9815949ad7c7059954fc,0,1,NULL,0,Normal
d035de7e60e15f937e0232c6b4a0ce90,0,1,NULL,0,Normal
15f0a9d284218264647a2317760f06b6,0,1,NULL,0,Normal
e4a07e0acbf6db3487faa3b2932cb400,0,1,NULL,0,Normal
637f21cf43b788aa092fed350538f00b,0,1,NULL,0,Normal
8014596af5bc7c3890e0b5b25b87c04e,0,1,NULL,0,Normal
5c1317356b2236bcfec017edfdcd16ae,0,1,NULL,0,Normal
4cfac0916604de1a7014976efb0548a8,0,1,NULL,0,Normal
e9bb27853a5057de3a8e946aaf6d0e7a,0,1,NULL,0,Normal
17b0e9829728899569d2b8bee6a124d8,0,1,NULL,0,Normal
cb7614b09119d33b59af1b776bd653c1,0,1,NULL,0,Normal
d9b82559f506833a5b2c6399d157059c,0,1,NULL,0,Normal
08a4aa30c0eea37598e0a8095910b491,0,1,NULL,0,Normal
fac45bc076b68600b3fb2a5b9ec76d90,0,1,NULL,0,Normal
4c239802ee77c68a42af4eed24eb6e0c,0,1,NULL,0,Normal
8fbfb62a0a5abcb4573835d146b77c49,0,1,NULL,0,Normal
d180a13333094657116ee802ecf65050,0,1,NULL,0,Normal
3bb8e9113017288a6f496a7780c0f16e,0,1,NULL,0,Normal
a27429e671f53ed883053fd2c9e33f1f,0,1,NULL,0,Normal
8c4a94e823813e9e03460f5f42ce4fe8,0,1,NULL,0,Normal
6e544db78613e468780690fcdd22a7bc,0,1,NULL,0,Normal
c5352fdf29b9b8a89f11338d0d1ce90d,0,1,NULL,0,Normal
715afa7e9686768e6db93aeca9998020,0,1,NULL,0,Normal
f443e0967a2925875bb575516857ca09,0,1,NULL,0,Normal
c52ddd3d99c477c9546a206b00d98244,0,1,NULL,0,Normal
d609c53aceb2167b9371f4c1d0e803b1,0,1,NULL,0,Normal
014693f265c4f52b8c1aa9eb8cd197d5,0,1,NULL,0,Normal
4d8923819294bffca3edc507da304801,0,1,NULL,0,Normal
fea82ef9a2e8e9b615df38f6b77885af,0,1,NULL,0,Normal
b971dec621e1f3d9fa43a12280934b12,0,1,NULL,0,Normal
07e6bfcde64d35a92aeea73af4a36411,0,1,NULL,0,Normal
925a0eb9ac1cdfb35df44e25d9b2fa65,0,1,NULL,0,Normal
fe7a382e927d463140a35b00a4ee7c70,0,1,NULL,0,Normal
84b51da6e8b377bfd4ddc1b46000f3eb,0,1,NULL,0,Normal
726e584ace79aba2cbe1b1fb84ac40db,0,1,NULL,0,Normal
0270aff4097536e634627aba39320083,0,1,NULL,0,Normal
81b50a6cf4950dce19790e9da3d687c8,0,1,NULL,0,Normal
b327fd76ece769c66b82a814c1e82a6d,0,1,NULL,0,Normal
746704bb5f6ca629195b6a5195014c50,0,1,NULL,0,Normal
777db3a2a4f052af7bbaafbc2c31e35e,0,1,NULL,0,Normal
b7f1456bd16d1e3e4627323df78cba51,0,1,NULL,0,Normal
8ec1b67247c93d68d97c6e7452a34517,2,1,0.5,0,Normal
a86f4da27da046cfe243ffb26f3ccfa4,0,1,NULL,0,Normal
2bda95038c0058677a245e169b1da7d5,0,1,NULL,0,Normal
eacdd50c53863a0addb2f31544628198,0,1,NULL,0,Normal
5233c58c91a5feca56cfc6ac7ff0b6fe,0,1,NULL,0,Normal
93c2b53461f9504845db7db24d5e942d,0,1,NULL,0,Normal
54fef4bb475376e95000143add7a1557,0,1,NULL,0,Normal
274441782dc4d0fd178ee41e34c4fcdb,0,1,NULL,0,Normal
c47d9490576d1f3daad76499776dc7d8,0,1,NULL,0,Normal
a35878bee339b45240b5a327d933509b,0,1,NULL,0,Normal
61796c6f77ebcb1897edf4a87ad5fa2a,0,1,NULL,0,Normal
3cfb3b7c26e4afd8ee00693925452a05,0,1,NULL,0,Normal
7166de904d50726d46d0daa3a9b5028d,0,1,NULL,0,Normal
d4326e5beb8116efdcdc71e8299a7476,0,1,NULL,0,Normal
b88b46011ba920177266af7a03a3496e,0,1,NULL,0,Normal
4915fcdf1fb75815bfaec49283fa4ec0,0,1,NULL,0,Normal
de416864fefbc148110c3951c25fe872,0,1,NULL,0,Normal
510183129e0db0787eb3d485c0367f0b,0,1,NULL,0,Normal
6e790a587e88f8751cf58bd0f45d8e15,0,1,NULL,0,Normal
0e50c6c7561c15b7879e4673e876fae3,0,1,NULL,0,Normal
85e677b42832578c7a3a28e6830ab52d,0,1,NULL,0,Normal
e51f2a8949104c23d15abd26048a0af3,0,1,NULL,0,Normal
d7caeb61acc60fc161dcf2b7b57387fb,0,1,NULL,0,Normal
04e5f0d91c302fcabf232b92782a2932,0,1,NULL,0,Normal
49b82890f880fd8d14654245b0826623,0,1,NULL,0,Normal
ce022d7f2e8d5b3ea5884c8bdea62226,0,1,NULL,0,Normal
feb21f1d9c67d7dc149e4739e2025991,0,1,NULL,0,Normal
538616437127fe419a6aaac23c97e7e9,0,1,NULL,0,Normal
4b6feb99e3a796b2061b5a290cb2b2d7,0,1,NULL,0,Normal
9361bfedd3cac453b63251a79df9928a,1,1,1,0,Normal
d36f1dfb696d5602bc33a3562e3f2d70,0,1,NULL,0,Normal
10382753619258cb2129a23a626d1a9f,0,1,NULL,0,Normal
66cdaaa835a514eaafde24585709de8b,0,1,NULL,0,Normal
fd6ddc090d4815733d4ff3ebb14c7d20,0,1,NULL,0,Normal
9acac19eb552df355abdb0347154865e,0,1,NULL,0,Normal
ac959e22b0cd67aec6bdc0e3e4aa2ad1,0,1,NULL,0,Normal
702dfead9e810330c2041c8307cd2024,0,1,NULL,0,Normal
00eeecca2b37c96ce302d0428ee46ccf,0,1,NULL,0,Normal
774b025b5826352130d8c56b14b1c274,0,1,NULL,0,Normal
81147d80da983d1e3dfdb790f6060efc,0,1,NULL,0,Normal
01ec27f833d99e889b944c5112addff9,0,1,NULL,0,Normal
9f7bcb19d79216545a88e5e6aa85262a,0,1,NULL,0,Normal
0192827582be43c2180aee98a48933fa,0,1,NULL,0,Normal
03e5e57dd377a3da84cec48a7bbfba2a,0,1,NULL,0,Normal
1d139dfd11131883fc327f6757390ce8,0,1,NULL,0,Normal
adb32467ecc74b53576d9d13a5a55891,0,1,NULL,0,Normal
7c31254de4f70f1e8c1164fd86f0c685,0,1,NULL,0,Normal
1101e7a94a2ef9cec1c8cd51d826c486,0,1,NULL,0,Normal
5489d432eade5ee72322ecbddcafcd05,0,1,NULL,0,Normal
f8bd74b797d44f6df5e6cbd4a881b02f,0,1,NULL,0,Normal
9414fbaeb018e9d39ecb77ff898aedf0,0,1,NULL,0,Normal
74359c5e719163f7edb9a3f29ba6fbab,0,1,NULL,0,Normal
5f52141aca781f06028905d68b4a60d6,0,1,NULL,0,Normal
79f38356c8c86dc2ef82f5609cfc0135,0,1,NULL,0,Normal
389e7165873cd6f31d17f6d5f94fcba0,0,1,NULL,0,Normal
9bdf60de7db54cde7c28804b02fb72b8,0,1,NULL,0,Normal
fae61b3ca7edec361575b1d0e7da7239,0,1,NULL,0,Normal
1201015f8e5105e1bfb7e9bd75be8523,1,1,1,0,Normal
c67a8cad742b0690b21e4f3dd47e5e36,0,1,NULL,0,Normal
6ba0dedafbdfea05e28bb3740df29bd1,0,1,NULL,0,Normal
bf000e1497eca1ec2c097e01a061cf6c,0,1,NULL,0,Normal
a9cade3439281b14f81dbaa4ea56242c,0,1,NULL,0,Normal
a5b25f37ce6268f32a97f10d565f5f02,0,1,NULL,0,Normal
038928d37194ccb2082dc43c08bd9e0b,0,1,NULL,0,Normal
845fb3e1855d0b89dc84ad803207a334,0,1,NULL,0,Normal
c4c3372671aab4ba29e3e410ed8fc5e3,0,1,NULL,0,Normal
3efd312ced2ac9a548d6d8adf041f7da,0,1,NULL,0,Normal
38456be610f69a4bd45e269a69a18b9b,0,1,NULL,0,Normal
f08cbd00eae908d02c0c4984598f1d2e,0,1,NULL,0,Normal
24a9d9ed5262306de7a4b0925ada06dc,1,1,1,0,Normal
42d417a2a29a4bff0208fb79bce1320f,0,1,NULL,0,Normal
2b490666f3fa3630b987ba391a9ffd30,1,1,1,0,Normal
7c721f8ee69460435bb2e8b6c0d63995,0,1,NULL,0,Normal
2519489d405209a56e9c18d2969c9ca3,0,1,NULL,0,Normal
6f97b0bb3562fa8dd719853be952a360,0,1,NULL,0,Normal
d21101a81657215bf9d86ccc3da340a1,0,1,NULL,0,Normal
465b31d7c23135270135b437d3d15fdb,0,1,NULL,0,Normal
45ac624cab170d0d09a891f877d9d89f,0,1,NULL,0,Normal
4990b5e2dafcbac0359044f3051f9f11,0,1,NULL,0,Normal
1068a136fe0b6afe3b4458d8c599a74d,0,1,NULL,0,Normal
fd19babfab0462f47c7f06d599258b11,0,1,NULL,0,Normal
634c177860e07b898a37785bfb0beb75,0,1,NULL,0,Normal
ee036f3274491ed40be67fe834fa34fc,0,1,NULL,0,Normal
0dc132dd6a84ba32be100a29704baa6b,0,1,NULL,0,Normal
343ba8ba4c413d458aa3b2897f94c4f1,0,1,NULL,0,Normal
45c3116824672fd443b1f5d6dcb299cd,0,1,NULL,0,Normal
6d7ef6a9a812304e55d098a95c33ab66,0,1,NULL,0,Normal
c9dc6fff8500f3735822d5356bcb0e1b,0,1,NULL,0,Normal
9dd548f9d9379d6036df9451f8ac4530,0,1,NULL,0,Normal
e91b63eb6608fd87091fa7c7760089c8,0,1,NULL,0,Normal
2918c74d2ff44c2b3299d08fa6578e50,0,1,NULL,0,Normal
6058d310d497d1af90c0f2058955efdc,0,1,NULL,0,Normal
03239979fa7a96497a4524c1af699b47,1,1,1,0,Normal
6e7327737d52fc646245974b828201e7,0,1,NULL,0,Normal
e8a26c14acdc374e3333cb0877a04558,0,1,NULL,0,Normal
dfe533d0707629488eb4571a6dd315cd,0,1,NULL,0,Normal
cda5f27136ac1f174e1ba59d0bfea170,0,1,NULL,0,Normal
3dc31641445d14ab4cdde3638a06c85d,1,1,1,0,Normal
da9dcf78d5f4805d03ed2df3a3632580,0,1,NULL,0,Normal
de5b74249fb3f1947ae0286c6098b576,0,1,NULL,0,Normal
34348d655bdb46337f636994764b7ee7,0,1,NULL,0,Normal
1f41af4ec95a7ff53a851760a3dd9ca5,0,1,NULL,0,Normal
36cc031ab99b639ada133b4cb346f826,0,1,NULL,0,Normal
03c546b7602c2844a20de363905be285,0,1,NULL,0,Normal
63884515e00affcdf00095eab24870c0,0,1,NULL,0,Normal
4f94061eba21fa299f68bc2a58da138f,0,1,NULL,0,Normal
3a063237a69f5b645b11e74383f48c8e,0,1,NULL,0,Normal
9d69752d450ccf0ae458ea055dbad6e2,0,1,NULL,0,Normal
88e8338add1d62679672163d8018de2b,0,1,NULL,0,Normal
95489fc7d50bbf17640d3f87b6a8fabe,0,1,NULL,0,Normal
2da902e5e574df9bd8946dc3ed153a65,0,1,NULL,0,Normal
a925361ccb621b24e21b6f6b357ca0d5,2,1,0.5,0,Normal
abf1d44efff91a2a2d28d86a1f2d773c,0,1,NULL,0,Normal
